Rank	Name	NA_Sales	EU_Sales	JP_Sales	Other_Sales
15836	Kao the Kangaroo Round 2	0.01	0	0	0
15837	Majesty 2 Collection	0	0.01	0	0
15838	Sniper Elite	0	0.01	0	0
15839	The Dark Hills of Cherai	0	0.01	0	0
15840	FIFA Soccer 08	0	0.01	0	0
15841	Zoey 101: Field Trip Fiasco	0.02	0	0	0
15842	Dream C Club: GoGo	0	0	0.02	0
15843	Battle Spirits: Hero's Soul	0	0	0.02	0
15844	Usavichi: Game no Jikan	0	0	0.02	0
15845	Pachi-Slot Higrashi no Naku Koro ni Matsuri	0	0	0.02	0
15846	Otona no Renai Shousetsu: Harlequin Selection	0	0	0.02	0
15847	White Album 2: Shiawase no Mukougawa	0	0	0.02	0
15848	W.L.O. Sekai Renai Kikousen	0	0	0.02	0
15849	Psychedelica of the Black Butterfly	0	0	0.02	0
15850	Final Fantasy XI: All-In-One Pack 2006	0	0	0.02	0
15851	Joint Operations: Combined Arms	0.01	0	0	0
15852	Poupee Girl DS 2: Elegant Mint / Sweet Pink Style	0	0	0.02	0
15853	Winning Post 7: Maximum 2007	0	0	0.02	0
15854	Monster Trux Offroad	0.01	0	0	0
15855	Assault Suit Leynos	0.01	0	0	0
15856	Dragon Booster	0.02	0	0	0
15857	Germany's Next Topmodel 2011	0	0.01	0	0
15858	Drakensang: The Dark Eye	0.01	0	0	0
15859	Storm Lover 2nd	0	0	0.02	0
15860	Kadenz fermata//Akkord:fortissimo	0	0	0.02	0
15861	DuckTales: Remastered	0	0.01	0	0
15862	Transformers: Prime	0	0.01	0	0
15863	Contrast	0	0.01	0	0
15864	Arcana Famiglia 2	0	0	0.02	0
15865	Taishou Moebius Line Vitable	0	0	0.02	0
15866	Gaist Crusher God	0	0	0.02	0
15867	Shinkyoku Soukai Polyphonica	0	0	0.02	0
15868	PDC World Championship Darts 2008	0.01	0	0	0
15869	San Goku Shi DS 2	0	0	0.02	0
15870	Strongest Tokyo University Shogi DS	0	0	0.02	0
15871	Shin Sangoku Musou Online: Souten Ranbu	0	0	0.02	0
15872	Elven Legacy	0.01	0	0	0
15873	V-Rally 3	0.01	0	0	0
15874	Full House Kiss 2	0	0	0.02	0
15875	Dead to Rights	0.01	0	0	0
15876	Thunder Force VI	0	0	0.02	0
15877	Majesty 2: The Fantasy Kingdom Sim	0.01	0	0	0
15878	Turbo: Super Stunt Squad	0	0.01	0	0
15879	Dinotopia: The Sunstone Odyssey	0.01	0	0	0
15880	Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Misao + Maguro Densetsu Portable	0	0	0.02	0
15881	Dance! It's Your Stage	0	0.01	0	0
15882	PachiPara 3D	0	0	0.02	0
15883	Command & Conquer Collection	0.01	0	0	0
15884	Kiss Bell	0	0	0.02	0
15885	Earth Defense Force 2017 (old JP sales)	0	0	0.02	0
15886	Sengoku Hime: Senran ni Mau Otometachi	0	0	0.02	0
15887	GTI Club: Supermini Festa!	0.01	0	0	0
15888	MuvLuv Double Pack	0	0	0.02	0
15889	Koihime Enbu	0	0	0.02	0
15890	Romance of the Three Kingdoms XII	0	0	0.02	0
15891	Worldwide Soccer Manager 2006	0	0.01	0	0
15892	Sora no Otoshimono Forte: Dreamy Season	0	0	0.02	0
15893	Mission: Impossible - Operation Surma	0.01	0	0	0
15894	Trigger Man	0.01	0	0	0
15895	Yuu Yuu Hakusho DS: Ankoku Bujutsukai Hen	0	0	0.02	0
15896	Hiiro no Kakera Portable	0	0	0.02	0
15897	Antz Extreme Racing	0.01	0	0	0
15898	Enemy Territory: Quake Wars	0.01	0	0	0
15899	Truck Racer	0	0.01	0	0
15900	The Sims 4: Luxury Party Stuff	0	0.01	0	0
15901	Nogizaka Haruka no Himitsu Cosplay				
15902	Triggerheart Exelica	0	0	0.02	0
15903	Jet Impulse	0	0	0.02	0
15904	Games Explosion!	0.01	0	0	0
15905	Tennis no Oji-Sama: Card Hunter	0	0	0.02	0
15906	Portable Island: Tenohira Resort	0	0	0.02	0
15907	Night Wizard the Video Game: Denial of the World	0	0	0.02	0
15908	Sengoku Efuda Yuugi: Hototogisu Ran	0	0	0.02	0
15909	Tokyo Friend Park II DS	0	0	0.02	0
15910	Saenai Kanojo no Sodatekata: Blessing Flowers	0	0	0.02	0
15911	Adventure Time: The Secret of the Nameless	0.01	0	0	0
15912	Kao the Kangaroo Round 2	0.01	0.01	0	0
15913	Shin Hisui no Shizuku: Hiiro no Kakera 2 Portable	0	0	0.02	0
15914	Robopon 2: Ring Version	0.01	0	0	0
15915	Evil Genius	0	0.01	0	0
15916	Dragon Tales: Dragon Adventures	0.01	0	0	0
15917	Moe Moe 2-ji Taisen (Ryoku) * Deluxe	0	0	0.02	0
15918	Dream Dancer	0.01	0	0	0
15919	Powerbike	0.01	0	0	0
15920	Violet no Atelier: Gramnad no Renkinjutsushi 2 - Gunjou no Omoide	0	0	0.02	0
15921	Magic Encyclopedia: Moonlight	0	0.01	0	0
15922	Rayman 10th Anniversary	0.01	0	0	0
15923	Elminage II DS Remix: Sousei no Megami to Unmai no Daichi	0	0	0.02	0
15924	Online Chess Kingdoms	0.01	0	0	0
15925	Gaku ? Ou: The Royal Seven Stars	0	0	0.02	0
15926	Pillars of Eternity	0	0.01	0	0
15927	RollerCoaster Tycoon: Gold Edition	0.01	0	0	0
15928	Professional Farmer 2016	0	0.01	0	0
15929	Storm Lover Kai!!	0	0	0.02	0
15930	Race Driver: Create & Race	0.01	0	0	0
15931	Nurarihyon no Mago: Hyakki Ryouran Taisen	0	0	0.02	0
15932	Minna to Issho	0	0	0.02	0
15933	Harukanaru Toki no Naka de 6	0	0	0.02	0
15934	Hummer Badlands	0.01	0	0	0
15935	I Doll U	0	0	0.02	0
15936	Enkaku Sousa: Sana e no 23 Hiai	0	0	0.02	0
15937	Katekyoo Hitman Reborn! DS: Mafia Daishuugou Bongole Festival	0	0	0.02	0
15938	Pippa Funnell 2: Farm Adventures	0	0.01	0	0
15939	Iron Soldier 3	0.01	0.01	0	0
15940	Oyaku de Asoberu DS Ehon: Ukkari Penelope	0	0	0.02	0
15941	Space Invaders Revolution	0.01	0	0	0
15942	Barbie and Her Sisters Puppy Rescue	0	0.01	0	0
15943	Worms: WMD	0.01	0.01	0	0
15944	Myst	0	0.01	0	0
15945	UNO 52	0.01	0	0	0
15946	Tiger & Bunny: Hero's Day	0	0	0.02	0
15947	Storm Lover 2nd V	0	0	0.02	0
15948	Grisaia no Meikyuu: Le Labyrinthe de la Grisaia	0	0	0.02	0
15949	Touhou Genso Rondo: Bullet Ballet	0.01	0	0	0
15950	Accel World: Kasoku no Chouten	0	0	0.02	0
15951	Poupee Girl DS	0	0	0.02	0
15952	Pachinko Kaou: Misora Hibari	0	0	0.02	0
15953	Just Cause	0.01	0.01	0	0
15954	Choro Q	0.01	0.01	0	0
15955	Narcissus: Moshimo Ashita ga Runara	0	0	0.02	0
15956	Girl Friend Beta: Kimi to Sugosu Natsuyasumi	0	0	0.02	0
15957	IHRA Drag Racing: Sportsman Edition	0.01	0	0	0
15958	Sharin no Kuni				
15959	Guild Wars: Factions	0	0.01	0	0
15960	Simple DS Series Vol. 42: The Haioku Byoutou	0	0	0.02	0
15961	Drone Tactics	0.01	0	0	0
15962	Technic Beat	0.01	0.01	0	0
15963	So-Ra-No-Wo-To: Otome no Gojuusou	0	0	0.02	0
15964	Farming Simulator 2014	0.01	0	0	0
15965	Imperium Romanum	0	0.01	0	0
15966	Ship Simulator 2008	0	0.01	0	0
15967	Curse of the Amsterdam Diamond	0	0.01	0	0
15968	Sengoku	0	0.01	0	0
15969	Yume Neko DS	0	0	0.02	0
15970	Dream C Club	0	0	0.02	0
15971	IGT Slots: Lucky Larry's Lobstermania	0.01	0	0	0
15972	Sid Meier's Civilization Revolution 2+	0	0	0.02	0
15973	SBK Superbike World Championship	0.01	0.01	0	0
15974	Memories Off 6: Next Relation	0	0	0.02	0
15975	Scared Rider Xechs	0	0	0.02	0
15976	Vitamin X: Detective B6	0	0	0.02	0
15977	Misshitsu no Sacrifice	0	0	0.02	0
15978	You Don't Know Jack	0.01	0	0	0
15979	Ouran Koukou Host Bu	0	0	0.02	0
15980	Lotus Challenge	0.01	0	0	0
15981	Meiji Toukyou Renka: Twilight Kiss	0	0	0.02	0
15982	Xblaze: Lost Memories	0.01	0	0	0
15983	Turok	0	0.01	0	0
15984	Coven and Labyrinth of Refrain	0	0	0.01	0
15985	Super Battle For Money Sentouchuu: Kyuukyoku no Shinobu to Battle Player Choujou Kessen!	0	0	0.01	0
15986	Dragon Zakura DS	0	0	0.01	0
15987	Chameleon: To Dye For!	0.01	0	0	0
15988	Hotel Giant DS	0	0.01	0	0
15989	Sora no Otoshimono: DokiDoki Summer Vacation	0	0	0.01	0
15990	Blackthorne	0.01	0	0	0
15991	Don Bradman Cricket 14	0	0.01	0	0
15992	DokuSui: DokiDoki Suikoden	0	0	0.01	0
15993	Shinseiki Evangelion: Battle Orchestra Portable	0	0	0.01	0
15994	Donkey Kong Jungle Beat	0	0.01	0	0
15995	Bomberman (jp sales)	0	0	0.01	0
15996	Blazblue: Continuum Shift Extend	0	0	0.01	0
15997	S.Y.K: Shinsetsu Saiyuuki	0	0	0.01	0
15998	Football Manager Live	0	0.01	0	0
15999	Captain Morgane and the Golden Turtle	0	0.01	0	0
16000	Black Cat	0	0	0.01	0
16001	One Piece: Daikaizoku Coliseum	0	0	0.01	0
16002	Mortal Kombat	0.01	0	0	0
16003	Smart Kid's Mega Game Mix	0.01	0	0	0
16004	Diary Girl	0.01	0	0	0
16005	Red Stone DS: Akaki Ishi ni Michibikareshi Monotachi	0	0	0.01	0
16006	Serious Sam II	0	0.01	0	0
16007	Wand of Fortune: Mirai e no Prologue Portable	0	0	0.01	0
16008	Sengoku Hime: Senran ni Mau Otometachi	0	0	0.01	0
16009	Secret Game Portable	0	0	0.01	0
16010	Demon Gaze 2	0	0	0.01	0
16011	Neverwinter Nights 2: Mask of the Betrayer	0	0.01	0	0
16012	Kimi no Yuusha	0	0	0.01	0
16013	Call of Juarez	0	0.01	0	0
16014	Tom Clancy's  Ghost Recon Advanced Warfighter (weekly JP sales)	0	0	0.01	0
16015	UEFA Champions League 2006-2007	0.01	0	0	0
16016	Codename: Panzers Phase Two	0	0.01	0	0
16017	Nobunaga no Yabou Online: Houou no Shou	0	0	0.01	0
16018	Rise of Flight: Iron Cross Edition	0.01	0	0	0
16019	Cosmetic Paradise: Make no Kiseki	0	0	0.01	0
16020	Unreal Tournament 2003	0	0.01	0	0
16021	Nobunaga no Yabou DS	0	0	0.01	0
16022	God Eater Off Shot: Soma Shikkuzaru-hen Twin Pack & Animation Vol.4	0	0	0.01	0
16023	Uppers	0	0	0.01	0
16024	Wand of Fortune Portable	0	0	0.01	0
16025	Wiffle Ball Advance	0.01	0	0	0
16026	Rengoku II: The Stairway to H.E.A.V.E.N. (jp sales)	0	0	0.01	0
16027	Simple DS Series Vol. 14: The Jidousha Kyoushuujo DS	0	0	0.01	0
16028	The Last Remnant	0	0.01	0	0
16029	Ten Pin Alley 2	0.01	0	0	0
16030	Himawari: Pebble in the Sky Portable	0	0	0.01	0
16031	Wand of Fortune R	0	0	0.01	0
16032	Katekyoo Hitman Reborn Nerae!? Ring x Bongole Returns	0	0	0.01	0
16033	My Little Baby	0	0.01	0	0
16034	Kono Aozora ni Yakusoku o: Tenohira no Rakuen	0	0	0.01	0
16035	Shinobi Koutsutsu	0	0	0.01	0
16036	NiGHTS into dreams...	0	0	0.01	0
16037	WinBack 2: Project Poseidon	0.01	0.01	0	0
16038	Kaitou Rousseau	0	0	0.01	0
16039	Utawarerumono: Futari no Hakuoro	0	0	0.01	0
16040	WRC 5: FIA World Rally Championship	0	0.01	0	0
16041	Totally Spies! Totally Party	0.01	0.01	0	0
16042	GunParade Orchestra: Ao no Shou	0	0	0.01	0
16043	Impossible Creatures	0	0.01	0	0
16044	Puyo Pop Fever	0.01	0	0	0
16045	Wizardry XTH: Unlimited Students	0	0	0.01	0
16046	Raven's Cry	0	0.01	0	0
16047	Instant Brain	0	0	0.01	0
16048	Guitar Hero III: Legends of Rock	0.01	0	0	0
16049	Blitzkrieg 2 Anthology	0	0.01	0	0
16050	Rayman Raving Rabbids	0	0.01	0	0
16051	God Eater Off Shot:Shiou-hen Twin Pack & Animation Vol.5	0	0	0.01	0
16052	Abunai: Koi no Sousa Shitsu	0	0	0.01	0
16053	Coronation Street: The Mystery of the Missing Hotpot Recipe	0	0.01	0	0
16054	Battle Worlds: Kronos	0	0.01	0	0
16055	SoulLink Extension	0	0	0.01	0
16056	Banjo-Kazooie	0	0.01	0	0
16057	Samurai Shodown Anthology (JP sales)	0	0	0.01	0
16058	Winning Post 7 Maximum 2008	0	0	0.01	0
16059	Sangoku Koi Senki: Otome no Heihou!	0	0	0.01	0
16060	PDC World Championship Darts 2008	0.01	0	0	0
16061	WRC: FIA World Rally Championship	0	0.01	0	0
16062	Alfa Romeo Racing Italiano	0.01	0.01	0	0
16063	Pachi-Slot Teiou: Golgo 13 Las Vegas (JP sales				
16064	Digger Simulator	0	0.01	0	0
16065	Turbo: Super Stunt Squad	0	0.01	0	0
16066	Super Robot Taisen XO	0	0	0.01	0
16067	Kaitou Joker: Toki o Koeru Kaitou to Ushinawareta Houseki	0	0	0.01	0
16068	Aquaman: Battle for Atlantis	0.01	0	0	0
16069	Pachitte Chonmage Tatsujin 16: Pachinko Hissatsu Shigotojin III	0	0	0.01	0
16070	IL-2 Sturmovik	0	0.01	0	0
16071	Mortal Kombat: Tournament Edition	0.01	0	0	0
16072	SeaWorld Adventure Parks: Shamu's Deep Sea Adventure	0.01	0	0	0
16073	East India Company	0.01	0	0	0
16074	World Poker Tour	0.01	0	0	0
16075	Sousaku Alice to Oujisama!	0	0	0.01	0
16076	Empire Deluxe	0.01	0	0	0
16077	Umihara Kawase Jun: Second Edition Kanzenban	0	0	0.01	0
16078	Infinite Stratos 2: Love and Purge	0	0	0.01	0
16079	Fab 5 Soccer	0.01	0	0	0
16080	Destiny Links	0	0	0.01	0
16081	Best Of Tests	0.01	0	0	0
16082	Egg Mania: Eggstreme Madness	0.01	0	0	0
16083	Virtua Tennis 3	0	0.01	0	0
16084	Pro Angler Moves				
16085	Sakura Sakura: Haru Urara	0	0	0.01	0
16086	Uta no * Prince-Sama: Sweet Serenade	0	0	0.01	0
16087	The Legend of Heroes: Trails in the Sky Third Chapter	0	0	0.01	0
16088	Road Trip: Shifting Gears	0.01	0	0	0
16089	Iza				
16090	Major Dream: Major Wii Nagero! Gyroball!!	0	0	0.01	0
16091	Hiiro no Kakera: Shin Tamayori Hime Denshou	0	0	0.01	0
16092	Datenshi no Amai Yuuwaku x Kaikan Phrase	0	0	0.01	0
16093	Honda ATV Fever	0.01	0	0	0
16094	Grooverider: Slot Car Thunder	0.01	0	0	0
16095	Superstars V8 Racing	0	0.01	0	0
16096	Grand Theft Auto III	0	0.01	0	0
16097	Bakumatsu Koihana: Shinsengumi DS	0	0	0.01	0
16098	Resident Evil 5 HD	0.01	0	0	0
16099	Miyako: Awayuki no Utage	0	0	0.01	0
16100	Super PickUps	0.01	0	0	0
16101	Ben 10 Omniverse 2	0	0.01	0	0
16102	Rewrite	0	0	0.01	0
16103	Konami Classics Vol. 2	0.01	0	0	0
16104	Aeon Flux	0.01	0	0	0
16105	Tobidase! Kagaku-kun Chikyuu Daitanken! Nazo no Chinkai Seibutsu ni Idome!	0	0	0.01	0
16106	Kana: Imouto	0	0	0.01	0
16107	Barbie and Her Sisters Puppy Rescue	0	0.01	0	0
16108	Rock N' Roll Racing	0	0	0.01	0
16109	Higurashi no Naku Koro ni Iki	0	0	0.01	0
16110	Marginal #4: Idol of Supernova	0	0	0.01	0
16111	Nodame Cantabile	0	0	0.01	0
16112	Paranormal Pursuit: The Gifted One	0	0.01	0	0
16113	DoDonPachi Saidaioujou	0	0	0.01	0
16114	Last Escort: Club Katze	0	0	0.01	0
16115	1/2 Summer +	0	0	0.01	0
16116	Winning Post 7 Maximum 2008	0	0	0.01	0
16117	Psycho-Pass	0	0	0.01	0
16118	Brain Exercise With Dr. Kawashima	0	0.01	0	0
16119	Tears to Tiara: Kakan no Daichi Portable	0	0	0.01	0
16120	Games Around the World	0.01	0	0	0
16121	Football Manager 2005	0	0.01	0	0
16122	Hitotsu Tobashi Renai V	0	0	0.01	0
16123	Ninja Gaiden Sigma 2	0	0	0.01	0
16124	Turbo Trainz	0	0.01	0	0
16125	Theatre Of War	0	0.01	0	0
16126	Nintendogs and Cats Golden Retriever and New Friends	0	0.01	0	0
16127	Young Justice: Legacy	0	0.01	0	0
16128	Tantei Jinguuji Saburo DS: Fuserareta Shinjitsu	0	0	0.01	0
16129	Monster Rancher Advance 2	0.01	0	0	0
16130	Madden NFL 13	0	0.01	0	0
16131	Voodoo Chronicles: First Sign	0.01	0	0	0
16132	Umineko no Naku Koro ni Portable 1	0	0	0.01	0
16133	Dr. Slump & Arale-Chan	0	0	0.01	0
16134	Geten no Hana: Yume Akari	0	0	0.01	0
16135	Festa!! Hyper Girls Party	0	0	0.01	0
16136	Collar x Malice	0	0	0.01	0
16137	Kikiite Hajimaru: Eigo Kaiwa Training - KikiTore	0	0	0.01	0
16138	Vanark	0.01	0.01	0	0
16139	Dragon's Dogma Online: Season 2	0	0	0.01	0
16140	Game Book DS: Sword World 2.0	0	0	0.01	0
16141	WTA Tour Tennis	0.01	0	0	0
16142	Norn + Nonette: Last Era	0	0	0.01	0
16143	BlazBlue: Calamity Trigger	0	0.01	0	0
16144	Furious Karting	0.01	0	0	0
16145	WSC REAL 09: World Snooker Championship	0	0.01	0	0
16146	Harry Potter and the Chamber of Secrets	0	0.01	0	0
16147	Pet Shop Monogatari DS 2	0	0	0.01	0
16148	Mystery Legends: Beauty and the Beast	0	0.01	0	0
16149	Fuuraiki 3	0	0	0.01	0
16150	Chokkan! Asonde Relaxuma	0	0	0.01	0
16151	Hot Wheels: Stunt Track Challenge / World Race				
16152	Minna no Conveni	0	0	0.01	0
16153	Accel World: Kasoku no Chouten	0	0	0.01	0
16154	SoulCalibur Legends (JP sales)	0	0	0.01	0
16155	Izumo 2	0	0	0.01	0
16156	Entaku no Seito: Students of Round	0	0	0.01	0
16157	Bratz: Forever Diamondz	0.01	0.01	0	0
16158	Isshoni Gohan. Portable	0	0	0.01	0
16159	PC Engine Best Collention: Ginga Ojousama Densetsu Collection	0	0	0.01	0
16160	King of Fighters 2002: Unlimited Match Tougeki Ver.	0	0	0.01	0
16161	Monkey Madness: Island Escape	0.01	0	0	0
16162	Malice	0.01	0	0	0
16163	Raven Squad: Operation Hidden Dagger	0.01	0	0	0
16164	htoL#NiQ: The Firefly Diary	0	0	0.01	0
16165	Tiger Woods PGA Tour 2005	0	0.01	0	0
16166	Deus Ex	0	0.01	0	0
16167	Rosario to Vampire: Tanabata no Miss Youkai Gakuen	0	0	0.01	0
16168	Ouka Sengoku Portable	0	0	0.01	0
16169	Smiley World: Island Challenge	0.01	0	0	0
16170	Order Up!!	0	0.01	0	0
16171	Wallace & Gromit: Curse of the Were-Rabbit	0.01	0	0	0
16172	Hanayamata: Yosakoi Live	0	0	0.01	0
16173	Shepherd's Crossing	0	0	0.01	0
16174	Dark Parables: The Exiled Prince	0	0.01	0	0
16175	Military History: Commander - Europe at War	0	0.01	0	0
16176	Tactics Layer: Ritina Guard Senki	0	0	0.01	0
16177	We Sing 80s	0	0.01	0	0
16178	Republique	0	0.01	0.01	0
16179	San-X Character Channel: All-Star Daishuugou!	0	0	0.01	0
16180	Rail Simulator	0	0.01	0	0
16181	Putty Squad	0	0.01	0	0
16182	Sega Golf Club: Miyazato San Kyoudai Naizou	0	0	0.01	0
16183	Rozen Maiden: Gebetgarten	0	0	0.01	0
16184	Resistance Dual Pack	0	0.01	0	0
16185	Princess Arthur	0	0	0.01	0
16186	Sakura-Sou no Pet na Kanojo	0	0	0.01	0
16187	Fatal Fury: Battle Archives Volume 2 (JP sales)	0	0	0.01	0
16188	Tantei Jinguuji Saburo: Hai to Diamond	0	0	0.01	0
16189	BattleForge	0	0.01	0	0
16190	Jewel Quest II	0	0.01	0	0
16191	Toro to Morimori	0	0	0.01	0
16192	Sonic & All-Stars Racing Transformed	0	0.01	0	0
16193	Satisfashion	0.01	0	0	0
16194	Homeworld Remastered Collection	0	0.01	0	0
16195	Metal Slug Anthology	0	0	0.01	0
16196	K-1 Grand Prix	0.01	0.01	0	0
16197	Shorts	0.01	0	0	0
16198	Legoland	0	0.01	0	0
16199	Rave Master: Special Attack Force!	0.01	0	0	0
16200	Simple 2000 Series Vol. 120: The Saigo no Nippon Tsuwamono	0	0	0.01	0
16201	AKB1/48: Idol to Guam de Koishitara...	0	0	0.01	0
16202	Casper	0.01	0	0	0
16203	Hyakka Yakou	0	0	0.01	0
16204	Adventure Time: The Secret of the Nameless	0.01	0	0	0
16205	Hakuoki: Reimeiroku DS	0	0	0.01	0
16206	Shin Hayarigami 2	0	0	0.01	0
16207	Ro-Kyu-Bu! Secret Photo Op	0	0	0.01	0
16208	Caladrius	0	0	0.01	0
16209	Who Wants to be a Millionaire: 2nd Edition	0	0.01	0	0
16210	Duel Love: Koisuru Otome wa Shouri no Megami	0	0	0.01	0
16211	Super Robot Monkey Team: Game Boy Advance Video Volume 1	0.01	0	0	0
16212	Freekstyle	0.01	0	0	0
16213	Groovin' Blocks	0.01	0	0	0
16214	Tomoyo After: It's a Wonderful Life CS Edition	0	0	0.01	0
16215	Gardening Guide: How to get Green Fingers	0	0.01	0	0
16216	Aa Megami-samaa	0	0	0.01	0
16217	Bunmei Kaika: Aoiza Ibunroku Saien	0	0	0.01	0
16218	Tsukigime Ranko's Longest Day	0	0.01	0	0
16219	Bakumatsu Rock	0	0	0.01	0
16220	Far East of Eden II: Manji Maru	0	0	0.01	0
16221	Family Jockey	0	0	0.01	0
16222	Thunder Alley	0.01	0	0	0
16223	Dynasty Warriors: Eiketsuden	0	0	0.01	0
16224	Spider-Man: Friend or Foe	0.01	0	0	0
16225	Carmageddon: Max Damage	0.01	0.01	0	0
16226	Nyaruko-San: Nafushigatai Game no You na Mono	0	0	0.01	0
16227	New Interpretation Stranger of Sword City	0	0	0.01	0
16228	Soshite Kono Uchuu ni Kirameku Kimi no Shi XXX	0	0	0.01	0
16229	Victory Spike	0	0	0.01	0
16230	Sengoku Basara 2 Heroes	0	0	0.01	0
16231	Double Sequence: The Q-Virus Invasion	0.01	0	0	0
16232	Brothers in Arms: Furious 4	0.01	0	0	0
16233	Hi Hi Puffy AmiYumi: The Genie & the Amp	0.01	0	0	0
16234	Densetsu no Yuusha no Densetsu: Legendary Saga	0	0	0.01	0
16235	Zero no Tsukaima: Maigo no Period to Ikusen no Symphony	0	0	0.01	0
16236	Marvel: Ultimate Alliance	0.01	0	0	0
16237	Broken Sword 5: The Serpent's Curse	0	0.01	0	0
16238	Shitsuji ga Aruji o Erabu Toki	0	0	0.01	0
16239	Batman: A Telltale Game Series	0	0.01	0	0
16240	Hiiro no Kakera: Shin Tamayori Hime Denshou Portable	0	0	0.01	0
16241	Kao the Kangaroo	0.01	0	0	0
16242	Builder's Block	0.01	0	0	0
16243	Seisou no Amazones	0	0	0.01	0
16244	Phantasy Star Online 2 Episode 4: Deluxe Package	0	0	0.01	0
16245	F.E.A.R. Perseus Mandate	0.01	0	0	0
16246	Mahjong Taikai IV	0	0	0.01	0
16247	Valentino Rossi: The Game	0	0.01	0	0
16248	FlatOut: Ultimate Carnage	0	0.01	0	0
16249	Agarest Senki: Re-appearance	0	0	0.01	0
16250	Ultraman Fighting Evolution 0	0	0	0.01	0
16251	Gokuhou!! Mecha Mote Iinchou: Girls Motekawa Box	0	0	0.01	0
16252	Aquaman: Battle for Atlantis	0.01	0	0	0
16253	Strider (2014)	0	0	0.01	0
16254	Jinsei Game Q DS: Shouwa no Dekigoto	0	0	0.01	0
16255	The Book of Unwritten Tales 2	0	0.01	0	0
16256	Doraemon Wii: Himitsu Douguou Ketteisen!	0	0	0.01	0
16257	Goku Makaimura Kai	0	0	0.01	0
16258	No Fate! Only the Power of Will	0	0	0.01	0
16259	Conflict: Denied Ops	0	0.01	0	0
16260	Makai Senki Disgaea 3 Append Disc: Raspberyl-hen Hajime Mashita	0	0	0.01	0
16261	Championship Manager 2010	0	0.01	0	0
16262	Simple DS Series Vol. 41: The Bakudan Shori-Han	0	0	0.01	0
16263	Paragon	0.01	0	0	0
16264	Naxat Soft Reachmania Vol. 1: CR Galaxy Angel	0	0	0.01	0
16265	Hanayaka Kana				
16266	Mamoru-kun wa Norowarete Shimatta!	0	0	0.01	0
16267	Sengoku Hime 2 Arashi: Hyakubana Senran Tatsukaze no Gotoku	0	0	0.01	0
16268	Myself				
16269	Kurogane Kaikitan	0	0	0.01	0
16270	Starry ? Sky: After Autumn	0	0	0.01	0
16271	Dokuro	0	0	0.01	0
16272	Slide Adventure: Mag Kid	0	0	0.01	0
16273	Smuggler's Run	0.01	0	0	0
16274	The Humans: Meet the Ancestors!	0.01	0	0	0
16275	Chaos				
16276	Battlestations: Midway	0	0.01	0	0
16277	Farming Simulator 15 Expansion Pack	0	0.01	0	0
16278	Jan Sangoku Musou	0	0	0.01	0
16279	Assetto Corsa	0	0.01	0	0
16280	Kono Aozora ni Yakusoku o: Melody of the Sun and Sea	0	0	0.01	0
16281	Monster Bomber	0.01	0	0	0
16282	Rakushou! Pachi-Slot Sengen 6: Rio 2 Cruising Vanadis	0	0	0.01	0
16283	Fatal Fury: Battle Archives Volume 1 (JP sales)	0	0	0.01	0
16284	CT Special Forces 2: Back in the Trenches	0.01	0	0	0
16285	Kamaitachi no Yoru 2: Tokubetsu Hen	0	0	0.01	0
16286	The Chronicles of Riddick: Assault on Dark Athena	0	0.01	0	0
16287	The Ultimate Battle of the Sexes	0.01	0.01	0	0
16288	Root Double: Before Crime After Days	0	0	0.01	0
16289	War for the Overworld	0	0.01	0	0
16290	TimeShift	0.01	0	0	0
16291	ef - a fairy tale of the two.	0	0	0.01	0
16292	The Train Giant	0	0.01	0	0
16293	Sangoku Koi Senki: Omoide Gaeshi - CS Edition	0	0	0.01	0
16294	FairlyLife: MiracleDays	0	0	0.01	0
16295	Surf's Up	0.01	0	0	0
16296	Jambo! Safari Animal Rescue	0.01	0	0	0
16297	Death Connection Portable	0	0	0.01	0
16298	Rainbow Islands: Revolution	0.01	0	0	0
16299	Legend of Kay Anniversary	0	0.01	0	0
16300	Rakushou! Pachi-Slot Sengen 4	0	0	0.01	0
16301	Nitroplus Blasterz: Heroines Infinite Duel	0	0	0.01	0
16302	Moe Moe 2-Ji Daisenryaku 2	0	0	0.01	0
16303	Tsuyo Kiss 3 Portable	0	0	0.01	0
16304	Fireman Sam: Action Stations	0	0.01	0	0
16305	Tetris Ultimate	0	0.01	0	0
16306	Durarara!! Relay	0	0	0.01	0
16307	Moto Racer Advance	0.01	0	0	0
16308	Duel Masters: Shadow of the Code	0.01	0	0	0
16309	Full Auto 2: Battlelines	0	0.01	0	0
16310	Freaky Flyers	0.01	0	0	0
16311	Army Men: Air Combat - The Elite Missions	0.01	0	0	0
16312	Rally Championship	0.01	0	0	0
16313	Happy Dance Collection	0	0	0.01	0
16314	Space Hulk	0	0.01	0	0
16315	Fuun Shinsengumi Bakumatsuden Portable	0.01	0	0	0
16316	Musou Tourou	0	0	0.01	0
16317	Really? Really! DS	0	0	0.01	0
16318	Gakuen Hetalia	0	0	0.01	0
16319	Daiya no Kuni no Alice: Wonderful Mirror World	0	0	0.01	0
16320	Touch Detective 3: Does Funghi Dream of Bananas?	0	0	0.01	0
16321	Dungeon Explorer: Warriors of Ancient Arts	0.01	0	0	0
16322	Period Cube: Torikago no Amadeus	0	0	0.01	0
